sample_id,user_post,golden_response,model_response,token_num,loss,ppl
19,What is one little area that maybe seems easier to start with?,"Yeah, that's a great idea!",It is a great start! It is also a great way to start a small group of friends.,9,1.440840191,4.224243499
19,jumping,"Hey, well that's okay! starting is half the battle, so that's an accomplishment right there!",I've found that I sometimes find that it helps to do things in groups or take small steps to make things more manageable.,22,3.188058333,24.24131316
19,thanx that helps cause i start feeling defeated,have you tried maybe using a timer or making a list to help keep you focused on decluttering one area at a time?,I'm glad I could help! I hope you have a great day!,26,3.106010437,22.33177243
19,have you tried maybe using a timer or making a list to help keep you focused on decluttering one area at a time?,"Of course! It's easy to be hard on ourselves, but just the fact that you are trying is so important!",I have not but i have had a lot of success with that!,25,2.453441162,11.62829279
19,u know what i bought a timer and it came in today!hopefully it will help!,Oh awesome! I am so glad! Maybe trying that out could be useful!,i know how frustrating that must feel. i am here to help,17,2.980184218,19.69144384
19,thanx for all your positively,Having no support is so hard :( Especially during these times!,you are welcome! I hope that things will be better soon :),13,4.075890174,58.9028911
19,im gonna start again tomorrow with more faith in myself,Of course! Do you feel like you have people that you could reach out to if you start getting lonely?,I think you should be proud! you have accomplished something.,23,2.454161437,11.63667137
19,u really helped my negitivity,That's a great idea! Just remember to be kind to yourself and take breaks when you need to!,I am so happy to hear that! I hope you have a wonderful day!,22,2.073281895,7.950874281
19,That's a great idea! Just remember to be kind to yourself and take breaks when you need to!,"Aw, I'm glad!",I wish you all the best! Thank you for talking!,7,2.670132228,14.44187869
19,ur awesome,So are you! Best of luck with everything okay? You got this! Anything else I can help with?,You're welcome. I hope you feel better!,23,2.387484343,10.88607384
19,nope im going to bed,Sounds good! Get some good rest and I wish you luck with everything!,Good! I hope you feel better soon! I believe in you!,16,2.501315117,12.1985259
19,do you think making lists are a good idea,Yes! Making lists can be a great idea and help organize some thoughts and ideas you have in your head,"Yes, I think that's a good plan!",22,2.813184738,16.66290078
19,ok just wanted your opinion.thanx,Of course! anything else I can help with?,"Anyway, take care. Enjoy your day! :)",11,1.331766129,3.787727097
19,now im done goodnite!,Awesome! Goodnight!,"Ok, good luck! Take care! I hope you get some rest and get better soon!",6,1.663953622,5.280145331
20,Like a constant pressure that i don't know exactly what it is,"Depression is extremely rough to deal with, I'm very sorry to hear you're going through that.",What is going on? Is there anything I can help you in the meantime?,22,2.228465687,9.285608116
20,I think the days getting shorter makes it worse.,"Oh yes, less light during the day makes the days seem compacted and suffocating",I know how hard it is to deal the time. I'm sure you will find a way out of dealing with it.,18,4.307592604,74.26149674
20,Do you have any tips on how to overcome it?,I believe there are special lamps that you could get to help. I personally have been trying to get up a little earlier in the morning and enjoy my coffee with the sunrise and a scroll through Instagram,I have been depressed for a while. It has made me very depressed.,40,3.631891632,37.78422291
20,I believe there are special lamps that you could get to help. I personally have been trying to get up a little earlier in the morning and enjoy my coffee with the sunrise and a scroll through Instagram,"I also already have to schedule and routinize my day because I work and go to school from home, so I make sure to give myself breaks where I literally must get up and leave my desk, be in another room for a little while.","I have also been in this situation, and it is a really difficult time to be in this position.",45,3.896251763,49.21762363
20,Bad cycle,"Sure, that's understandable. There are opportunities throughout the day to get a little more vitamin D, you just have to make sure to give yourself time to enjoy them.",Do we have a good plan to get you up?,35,2.401347133,11.03803607
20,Time is the fire in which we burn.,Now that is intractable,"I understand what you are saying, but it does make you hard to stay awake.",7,4.454636165,86.02484631
20,The pandemic heightens all our awareness of time and mortality,"Sometimes, to me, the enormity of the universe is calming to my anxiety. Being assured that I mean absolutely nothing is nice sometimes.",I completely understand how you feel. I have a lot of friends that would be willing to help me if I wanted to.,29,4.070842874,58.60633957
20,And drives the civil unrest which makes me feel anxious and insecure,"Not in a scary, better-off-dead kind of way, but in the way that a galaxy is a slow moving explosion. I'm a flea to the universe.",It is always nice to get out of a stressful situation.,37,4.366535084,78.77022607
20,Yes i find that a strangly comforting thought,"... then you have to wonder, what are fleas thinking?!",I also believe that it is important to do your best to remain calm and honest and not let the pandemic get to you.,14,4.93908092,139.6418485
20,"They have the luxury of instinct without having to ""think"" at all","God, tell me more, lol","I have never felt that way before, but I do know that the technology will allow us to understand the nature of things we're not meant to understand.",8,4.303251266,73.93980132
20,Fleas gonna flea.,Galaxies gonna spiral.,"No they're not, but they can be very painful and painful.",6,4.257445653,70.62934102
20,And the people at large are all losing their mental health,"Yeah they have kicked the can down to local governments, local governments kick the can down to the citizens. It's absurd. No on wants to take responsibility for taking responsibility.","It sounds like you're worried that it's not the government's job to control them, but rather the government trying to control the population.",36,4.062397003,58.11344237
20,"Yeah they have kicked the can down to local governments, local governments kick the can down to the citizens. It's absurd. No on wants to take responsibility for taking responsibility.","It's a very uncertain situation and it's a psychological reality that when we don't have physical or metnal security, it's extremely hard for a human being to progress through stages in life or learn new skill as well or at all","That's a good idea, especially with all the chaos and uncertainty around the situation.",45,4.052523465,57.5424804
20,"I guess it's like you said before, we can only change ourselves","So everyone's plans are canceled for the year, plus no one has any idea when the shit's going to end, so not unlike a dog at the vet, the suffering seems interminable.",It sounds like you have no idea how to handle this situation.,41,4.017360036,55.55425084
20,"Well thanks for your support and kind words, ending chat now","Of course, have a great evening!","You're welcome! If you need any other help, I can be of some help",9,1.868379169,6.477788486
21,im depressed and angry,why would you say that?,"Hi, how are you? I'm doing well and having a good day as well!",7,1.77586719,5.905400018
21,i really want a drink,is there anything I can help you with?,it sounds like you have a drinking problem. why do you think you are angry about it?,10,1.20109787,3.323763981
21,i'm an alcoholic,do you think a drink will help you?,you sound like a very lonely person. what would you like to do for a drink?,10,1.759748459,5.810975511
21,i get that thought in my head and its like i become obsessed,why not try to put attention in some other things instead of a beer,i am sorry to hear that. i think you should try something new and take a look at what you have tried and see if it works for you,15,3.910655721,49.9316825
21,hmmm like what?,its only in your mind,I think you can try to drink more. i know it is hard to find anything at the moment but you can always take some time to get a drink.,6,3.529408773,34.10379856
21,i hate my mind,like working out? it will give you a lot of benefits especially with your health,i like to drink when i'm depressed but i can't say anything about it.,17,3.424890855,30.7192918
21,like working out? it will give you a lot of benefits especially with your health,you can do it!,i dont know what to do with that stress. what do you do?,6,1.582626343,4.867723348
21,thank you,oh that's nice,yes i know i can do that. it takes dedication and dedication.,5,3.049790192,21.11091471
21,oh that's nice,youre welcome!,"it's great that you can do that, i wish you the best and enjoy the rest of your day",5,1.551383972,4.71799524
21,having something different is nice,of course you can try different things,"it is definitely helpful, it is a good idea to try to do something different",8,2.484772444,11.99838964
21,i sued to never eat candy and junk food. the past few weeks...ugh,"just do it with moderation, don't be mad at youself","it was nice talking to you, i wish you the best in your future",14,3.218582153,24.99265929
21,"ive always been really hard on myself, i dont know why",we all want to eat sweets,"well, i am glad i could help! it sounds like you are trying very hard.",7,3.579357147,35.85048685
21,lol,"no, don't be like that you know you have to love youself",yes i'm so sorry. i have been on a diet that i can't follow and i can see how hard it is,16,3.255303383,25.92747929
21,i knowi have to love myself. i just cant figure out how lol,hope I help you somehow,you have a lot to do today to get through this.,7,3.496401378,32.99649613
21,honestly it was good getting stuff off my chest. i appreciate you listening,"of course, just be confident of yourself and most of all appreciate yourself, I think it will help","you are welcome, happy to help. take care",21,3.293721517,26.94294594
22,Hi,"hello, how are you feeling?","Hello, how may I assist you today? Is there anything specific you'd like to talk about?",8,1.415390015,4.118092269
22,I am okay. Thank you,i'm okay too,What's going on? What's going down?,5,3.440093231,31.1898659
22,Thats good. Do you have plans for the holidays?,"not really, i will probably just relax. what about you?",I have been through a lot today. Do tell me more about it.,14,3.120295933,22.65308245
22,Just hanging out at home with my husband and son.,how's your relationship with your family?,I'm so sorry to hear that. That's really hard.,9,2.230189006,9.301623972
22,It is pretty good. We all get along good. No issues,glad to hear so!,I'm glad that you're doing well. Is there anything you'd like to talk about?,7,3.793391364,44.40674463
22,How is your relationship with your family?,it's overly alright but i don't really get along with my father,I'm very sorry to hear that. I am sure you will be fine.,15,4.241637421,69.52159479
22,Oh i am sorry to hear that.,"don't worry, it's okay i am used to it",I know that it can be very tough for people.,13,2.44622656,11.54470119
22,Has the Pandemic affected your work life at all?,not really i've always worked from home. what about you?,"I think that it has, but I can tell that you are feeling anxious.",14,2.819531032,16.76898471
22,So he missed quite a bit of work,"that must have been really terrible, i hope you all are coping with that","That is a hard time for everyone, but there is hope.",16,2.801203251,16.46444572
22,"that must have been really terrible, i hope you all are coping with that",how did that make you feel?,I am really sorry to see that. I know you have been through a lot.,8,1.934507608,6.920635554
22,It was nerve wracking because you never knew how long he was going to be out of work for. his work changed their policy about when he could come back everytime he was out,just from talking to you i can see that it was very stressing for you,I understand how you feel. I had a friend who went through similar things as well. It was a rough time in my life but he was able to see how he was feeling and that helped.,16,2.298060894,9.954860198
22,just from talking to you i can see that it was very stressing for you,is he back to work yet?,I can understand that. I also had a friend who was sick and he was working from home and that was very stressful for him.,8,2.904687881,18.25954362
22,oh yes it defintely was. he is out again because I just tested positive for COVID. So he will be out of work for two weeks,is there any possibility of him getting a vaccine? he seems to be testing positive fairly often,I understand how it must feel for you. I am sorry to hear that.,19,3.080879412,21.77754542
22,He has never tested positive. I tested positive. Just anytime you get any kind of sickness his work makes you take time off just in case you have COVID. He has been tested 3 different times and it has always been negative.,oh sorry for misunderstanding you,so you think that he will get a vaccine soon?,6,3.463100433,31.91577601
22,Thats okay,correct me if i'm wrong but sickness causes you nervousness?,it is not good. i have been through similar situations.,14,4.080659594,59.18449471
22,i am a very anxious person. not sure why.,i am nervous at times too and i usually try to take a break and do something i find comfort in when i feel like that. i can't imagine how siffucult must be for you to feel like this often,Is it something specific that triggers you to anxious?,45,3.580980089,35.90871734
22,i am nervous at times too and i usually try to take a break and do something i find comfort in when i feel like that. i can't imagine how siffucult must be for you to feel like this often,i'm sure you will be able to find a way to relief your anxiety,What I do is take a deep breath and relax and take a step back and think of how you are feeling and how you feel.,16,2.008017063,7.448532724
22,I am trying to not let things stress me out as much.,"playing on your tablet seems like a good way to releive your stresss, do you find it effective?",you are doing a great job! i am sure you are doing great,23,3.392760899,29.74797013
22,yes most of the time.,that sounds awesome,Are you feeling anxious? Have you tried doing yoga?,4,3.479748249,32.45155134
22,that sounds awesome,im proud of you for finding something that calms you down,I can tell that you are feeling a lot better.,13,2.620238377,13.73899826
23,Good how are you,ok. thanks for asking. what on your mind,How are you doing today? It's been a pleasure talking to you,11,2.932058508,18.76622118
23,Just been having a rough time....recently broke up with my girlfriend.,sounds hard. are you doing anything to help,I'm sorry to hear that. I understand how you are feeling.,11,2.710911491,15.0429808
23,"Trying to avoid thoughts about her, but every where on social media she is posting about her new guy. It is hard to escape the sadness.",wow. in our connected world it is hard to get away. do you want to tell me how it happened,you are going through a tough time. how are things going for you?,23,3.02945278,20.68590975
23,"Yeah it is. Well we have been having trouble staying closely connected since the lockdown. We tried to make time for one another, but it has been tough. I was the one who broke things off because I know longer felt much love coming from her. I felt neglected and I thought a break up was the best solution. I did not think she would pick up a new guy two weeks later. I was not prepared to deal with this kind of pain and it hurts.",It was wise of you to know your feeling towards the relationship and make a mature decision for the both of you. During this pandemic too. that must have been even harder.,that is very unfortunate. it must be hard to be honest with her.,37,3.519741574,33.77569881
23,Yeah it has been difficult and I know I will make it through. It is just difficult to get through break ups these days. Unless you disconnect you can't avoid the other person.,that's a good idea. Have you thought about disconnecting?,"That is a really tough situation to be in, especially when you are having a difficult time. I know that you are very strong. I am sure you will be able to overcome this situation soon!",14,2.774247306,16.02655936
23,Yeah I was thinking of maybe organizing a hunting/fishing/camping trip with my buddies over winter break. That could help get me out of the digital world and would help me spend quality time with my friends.,nothing better than the outdoors wit h some friends. Fresh air can really clear the mind.,"I understand that it is tough times. However, I think that a break would be a great idea!",19,4.503101951,90.29679357
23,"Yeah I think that is probably what I will end up doing. It will probably help the mental health of the entire friend group, but especially me right now.",perspective is found from looking at things from a distance. you maybe to close to everything right now to see the forest from the trees,I think it will help the rest of us too.,29,4.330813441,76.00608788
23,Thank you for the help and the advice. I think I will follow through and make the trip happen. Any tips on eventually getting back out in the dating game in these strange times?,"Again, I think you were the mature one that ended the relationship. It is hard to see her ""move on"", but you will do the same. covid has changed the environments to meet people though, and all I can suggest is to be patient. The world will get back to normal. and you will too.",You're welcome! We all need to do our best and stay safe.,45,3.996447415,54.40452958
23,I appreciate your help with this situation.,no problem. stay safe.,you are very welcome. i hope you have a lovely day!,7,1.756352016,5.791272344
24,hello,"Hello, how can i help you today?","Hi, how are you doing today? What are you on?",10,0.757786608,2.13354861
24,Just feeling sad,Tell me more. What has you feeling sad?,I understand how you are feeling. I know you are upset and stressed about this and I know it is a hard situation.,11,2.029180874,7.607852013
24,plus my hours were cut at work.,"I completely understand. I am also going through the same. I have not left my house in weeks. While I am able to work from home, my hours were also cut.","Oh no, that is a very hard situation. I can understand how you feel.",37,2.387918833,10.89080476
24,"I completely understand. I am also going through the same. I have not left my house in weeks. While I am able to work from home, my hours were also cut.",What would help you feel better about the situation? What are you doing to pass the time?,That is a tough situation to be in. It sounds like you are feeling the same way as me. What is the situation?,20,2.165335464,8.717525847
24,I tend to watch tv and lot and watch YouTube videos. Nothing productive.,"I also live alone. So I can understand how you are feeling. You are not alone in this situation. Although you may feel that way. Have you tried connecting with friends via text, video call, etc? Sometimes that helps, even if it's not the same as face to face.",I see. I understand. Do you have friends or family that you can talk to about your situation?,45,2.233414714,9.331676739
24,"Yes, I have one close friend that I talk to every now and then. Its not like it use to be.",Don't feel like you need to do a lot to be productive. Even getting up to watch tv is still getting up to do something. That's still a win.,Have you tried reaching out to people you have known for a while?,35,2.986011614,19.80652867
24,We used to be able to go out and have a few beers together.,"That's good. Keep that connection. It's not going to be the same due to the circumstances. But at least you are seeking to keep that connection, and that is a good thing.",Do you have any friends that you can talk to? That is a great idea. I think it is a good idea to have friends in your life.,40,2.544515228,12.73705203
24,I hope that this vaccine thing is reason and we can get back to the norm.,"What I found helped somewhat was joining a few social groups online. find something you like and find a group related to that. For example, I love horror movies, so I joined a horror movie group on Facebook. While it's not face to face, it is a good opportunity to just connect with others about a common interest.",It's not a good idea to be afraid of what might happen. You can always try to get some exercise and take a walk.,45,3.451554701,31.54940409
24,Good idea..,"I am hoping they get the vaccine going as well. But I am hoping they get it right, and not just rush to get something out there that may or may not work.",Have you considered getting a group online? There are many groups that might be able.,37,2.92131991,18.56577645
24,I like to do home repairs. Maybe I can find a group for that.,"Im sure you can! Maybe write a blog about the repairs you can do to your home, since you are there anyway.",You should also do that and try to find a local book club.,26,3.344134404,28.33603749
24,Do you use any other social media for connecting with new people.,"I use Facebook, Instagram, and sometimes TikTok",That is a great idea. I hope that you can find something that you like to share with people. I am glad you are feeling better now.,11,4.675145583,107.2481794
24,"I use Facebook, Instagram, and sometimes TikTok",You should do mini videos on easy things to DIY on TikTok.,I used to use social media. I used to go to the gym.,15,4.916630046,136.5416977
24,True. I have to change out a few old style electrical plugs. Maybe I can do something on that?,right! That is a great idea!,I know there are other things to do. I think it's time to start learning about the future.,9,2.447317335,11.55730073
24,I saw a few TikTok videos but never post a video. Is it hard to post on there?,"not really. what i do is record the video beforehand, and then upload it.",You can do it! It is hard to do it online.,18,2.916211234,18.47117177
24,Oh. Okay.,But you can also record it straight to the app.,What do you mean by that? I am very sorry.,12,3.379999161,29.37074646
24,But you can also record it straight to the app.,You can also do the same on SnapChat,That is a really good idea! And you can use it for free if you are interested.,10,2.77290535,16.00506684
24,I never used SnapChat. Is that the one disappears after some time.?,"Yes, if you are doing longer videos, I recommend YouTube. What you can do, is do a short clip on TikToc and then in that clip instruct viewers to follow your YouTube Channel",Yes. It is a YouTube app that you can use to record the videos.,40,3.953762054,52.1311185
24,"Yes, if you are doing longer videos, I recommend YouTube. What you can do, is do a short clip on TikToc and then in that clip instruct viewers to follow your YouTube Channel",Yes Snap Chat dissappears after it's viewed,"Ok, I can tell that you are a very nice person and you will be very happy to hear that!",11,4.601829182,99.6664571
24,Wow. Thanks for all the great information.,"Sure, my pleasure!",No problem! I hope that you have a great day!,6,2.186770916,8.906407094
25,hi,How are you doing?,How are you doing today? Can you tell me what's going on?,6,0.59301281,1.809431685
25,Well I'm distraught,Why do you feel that way?,I am sorry to hear that. I'm so sorry to see that.,8,0.89836818,2.455592754
25,Because my girlfriend has left me,"That must be really hard for you. I haven't personally had to deal with that, but I have had friends that have.",I understand. Why do you think that is?,27,2.346242975,10.44624909
25,"That must be really hard for you. I haven't personally had to deal with that, but I have had friends that have.",How long were you together?,I am so sorry to hear that. I know how hard it can be to deal.,7,1.405890465,4.079157471
25,four years,Being together that long must have made that break up difficult. How are you coping with it?,That's really tough. I have been through similar situations. I understand how you feel.,20,2.489027214,12.04954879
25,"well I'm not really, especially as she'd gone off with someone else. But I'm to blame which makes it worse",You do seem upset so that shows that you care! Do you mind me asking what happened?,"I understand. I've been in relationships where I felt the same way. It's tough, but it's better to be prepared for the worst.",20,2.99308567,19.94713792
25,I cheated on her on a drunken night. It was a one-off and I regret it terribly. But she found out about it and left me without giving me a chance to explain.,I see how she would be upset. It must be difficult for you though because she didn't give you another chance.,How did that make you feel? Did she give you a reason why you cheated on you?,25,2.158996277,8.662438603
25,I see how she would be upset. It must be difficult for you though because she didn't give you another chance.,Do you have someone to talk to about your feelings?,It must be hard to be upset with someone who cheated on you.,12,1.470869541,4.353018625
25,"But no, not really. No-one who would understand",I would have wanted a second chance too if I were in your shoes.,"I understand that, I can tell you are upset about it.",16,2.27924633,9.769314797
25,I would have wanted a second chance too if I were in your shoes.,Is this affecting you really bad?,"Sometimes it is best to let your feelings out, but it can also help to be clear that you have been through something this hard and that you can make it through it.",8,3.647219181,38.36782359
25,Yeah I feel so low,"If your mood is affecting your daily activities, normally that means your mental health has been affected.",I'm sorry to hear that. I know you feel a bit low.,20,3.752363205,42.62168686
25,"If your mood is affecting your daily activities, normally that means your mental health has been affected.",You could always talk to a professional if it's hard for you.,It sounds like you are feeling low about everything.,15,2.159035238,8.662776105
25,"it's difficult though, to open up","It is. But trust me, it really helps. I've been seeing a therapist recently actually and I love it. I don't have to worry about judgement at all.",I have a feeling that you are going to be very unhappy if you try to talk about it.,36,2.734368006,15.40000765
25,"It is. But trust me, it really helps. I've been seeing a therapist recently actually and I love it. I don't have to worry about judgement at all.",It's a hard step but worth it in the end.,What about an online chat or a phone call?,13,2.409079625,11.12371844
25,They won't think I'm to blame?,The job of the therapist isn't to figure out if what you did was wrong or right. It's to help you understand your feelings and better cope. That's why they are so great!,I'm glad you have a great day! Hope you have an amazing day!,40,2.871607208,17.66538735
25,"oh yeah, that's a good point",Would you like to talk anything else through?,"I am glad I could help. It is a difficult time and we all need to take a step back from the negative, sometimes it's best to try and take a deep breath and think about your feelings.",10,2.584042168,13.25059117
25,No you've been helpful thanks,no problem! I hope that everything works out for you.,I'm glad to hear it. Have a great day!,13,1.306702834,3.693973965
25,thanks x,I think you're supposed to end the conversation btw. Have a great day!,I am glad to hear that! I am glad I could help you. I am sure that you will be able to find the right person.,18,2.150196075,8.586541842
25,But you helped with my problem promptly,Ok! then we can just wait for the 15 minute mark. Do you know when that will be?,I'm glad I could help. Thank you!,22,2.989785628,19.88142001
26,I feel really sad all the time. I don't know why.,hello,I am sorry to hear that. Is there anything else I can help you with?,2,6.879520893,972.1604794
26,hello,"you feel sad, why?",I'm sorry to hear that. What's going on?,7,2.077219554,7.982243836
26,I'm not sure. I can't find a reason. My health is fine. I have friends. I have a place to live.,your health is fine and you have place to live but you are still sad,"oh i see, it's been a long time since you've been to the hospital, it must be hard to get through this.",16,2.257043362,9.554797283
26,"Yes, that's right. I feel like my life is not going in the right direction. In fact, I'm not going anywhere.",have you talked to anyone about it,i can understand how you feel. I am sorry that you are feeling sad and I understand how that can feel.,8,1.77832377,5.919924939
26,"No, not really. I don't know what to talk about. I just feel flat. Something's wrong. I don't know what.",i have felt that way before but i came over it,I think you are going to be very upset if you do not speak to someone about it.,12,3.228376389,25.23864593
26,How did you do that? I really need some guidance here. What do I do?,it came to me like a mood swing for so many days but i started going to meet friends and get closer to my friends for positive vibes,I did what I could and I got into a good relationship with someone that I am happy with.,30,3.768830617,43.32936659
26,"I can't spend all my time with my friends, of course. They have things to do. So do I.","yes, you have to be positive at all time and always do something that makes you happy",You should start by meeting with your close friends and chatting about it.,19,2.689677991,14.72693296
26,I'm trying to be positive. It doesn't seem to work. I don't know how to change my mood without chemicals.,have you try yoga or meditating as a therapy,Have you tried going outside? Do you have any friends you can talk to about it?,11,3.297495755,27.04482718
26,"No, I haven't tried yoga. I thought it was for women. Therapy? You mean like a shrink?","yoga is not only for women, and yes therapy like a shrink but you don't have to talk to anybody if you do yoga or meditating",I've been on yoga and meditation for years and I think that is a great idea,31,2.921047826,18.56072568
26,"Oh, meditating by myself? I would need someone to help me learn. Is yoga expensive? I don't have much money.","yoga is not expensive and meditation doesn't have to be with anyone, you can use YouTube video as your tutor. It has work for soo many people including my self",Have you tried yoga? I do yoga and it helps me to get through my day and then I can get through the day.,36,3.445717706,31.36578677
26,Ok. I'll check out YouTube. Do I need special clothes or equipment? Or incense or candles or lotoins or something? I'm just a regular guy.,"yes, you have to be in a bright environment. just on the light",I think you are doing well. I think you should start doing that and it will help you get through this.,16,3.231382608,25.31463301
26,Have a great day!,i hope it work for you,you too! I hope you feel better soon!,7,3.19814355,24.48702904
26,i hope it work for you,i hope it work for you,You too! I hope it works out for you too!,7,2.21610478,9.171536045
27,"Hello, how are you?","Hi there, how are you feeling?",Hello! How are you today? I am well.,9,1.15481027,3.173421266
27,"I'm alright, honestly I'm feeling rather ashamed. The reason for that and the problem that I'm facing is that I've had a drinking problem for quite a few years now, and I'm only 24 years old. Right now in my life I'm ready to seek help, but I'm having a lot of anxiety about it because I'm very worried about how others will judge me. I'm worried about how the counselors will see me, how others at a facility might view me, and any one else that I will have to share my story with when getting treatment and how they might view me. I'm ashamed of myself, my life, and the choices that I've made that have gotten me here and I guess my problem is that I just dont know how to get over these extreme anxieties and worries so that I can just finally make the step that I need so desperately and get help.",I am in a good position to help you as I am in the same situation. Please know you are not alone.,"I know how you feel. I feel like I've been in the same situation as you, and it has been frustrating to not be able to express myself and that I know how many people who are depressed and anxious about it",25,2.198540344,9.011849696
27,I am in a good position to help you as I am in the same situation. Please know you are not alone.,I would definitely recommend seeking help sooner rather than later!,"That's a very good point, I'm glad you are trying to help. I wish you the best and best of luck with the next one.",12,2.289718946,9.872162679
27,I would definitely recommend seeking help sooner rather than later!,Hello? Are you wanting to talk?,That is a great idea! I hope I have been able to assist you with some more support and I wish you the best of luck!,9,3.223374897,25.11273019
27,"I really know that that's what I need to do, and I am trying my best to get over my fears and just do it ya know",What level of alcohol consumption do you have?,"You sound like a good person, I am glad to help!",10,3.089214134,21.95981373
27,"no matter how hard it seems, maybe it wont be when I actual do it",Trust me everyone will be very sympathetic :). Everyone there will be in the same place,Maybe you should take a little step back and think about how you are feeling. Maybe you can try to talk to your doctor about that?,18,3.801998562,44.79061193
27,Trust me everyone will be very sympathetic :). Everyone there will be in the same place,And the longer you keep drinking the more damage you are doing to yourself,That's great! It's important to remember that we are all human.,15,2.739918264,15.4857193
27,"and quite a bit, about half a gallon or more a day. And thank you, I really do appreciate your help. I know that and I know its time for me to better my life because its no way to live ya know. Id like to grow up and have a normal life (:",I am not sure how much half a gallon is to you... I am in the UK and I know it differs between the US and UK :),"You're very welcome, I hope you have a wonderful time with your future and it's going to be very nice to be back.",30,2.785810343,16.21295061
27,"thank you, i do feel better about going now. I just dont know what to expect and it can be scary sometimes",You will be treated with respect at all times.,"Of course, if you feel like you're not doing well, you can always try and give it a try",11,3.044694727,21.00361839
27,You will be treated with respect at all times.,You might even find that you make some new friends :),I hope you have a good day. I hope you feel better soon.,12,2.883267721,17.87258046
27,You might even find that you make some new friends :),Ping :),That's great! I hope I was able to be of some help.,3,7.028803507,1128.679346
27,"You're right, and that's what I probably need also is some friends who are in similar positions",I'd recommend online message boards,I know that you will find some new opportunities in life!,7,4.450074877,85.63335574
27,"They'd understand my situation more, and be good influences",Anyway I hope I have been able to help and thank you for talking!,You'll find some new people to chat with.,16,1.384805441,3.994048751
27,"Of course, you really have. I appreciate your advice, it really did help calm my mind about the whole situation. Thank you again (:",Most welcome! Can you press quit first as alas I can't do it from my end till you have,No problem! I hope you find some new places to chat with.,22,3.154024298,23.43016507
27,yes of course,just hit the quit button and fill out the survey :) Don't press return tho!,Bye! You too! Have a wonderful day!,18,3.37699212,29.28256008
28,I have anxiety about what avenue to take academically,"Hello! Don't worry, I am here to help. So you are saying that you are not sure what career to study?",I can understand that you are worried about that.,27,2.5976376,13.43196885
28,I do have an idea about it but I am anxious about choosing wrong and boxing myself into something I wish I hadn't chosen,"Even if you chose wrong, you will generally have plenty of time to make up your mind and choose something that you really like : ), plus, you can reach out to academic advisors, for example.","I understand that feeling. I know it can be difficult to choose what field to study in order to do well in the field you are in, especially when you are trying to find a career that will help you move forward.",41,2.942689105,18.96678146
28,fear of failing myself because i lose interest in things over time,I myself lose interest in many things quite frequently.,I can see how that would make you feel anxious.,11,3.253938502,25.8921155
28,but what if that thing is your career choice?,That is a totally normal aspect of human nature. It's normal to get bored of things even if we really liked them at some point,That is a great idea. I think that you should take this time to think about what you are going to do.,28,3.107420785,22.36329022
28,That is a totally normal aspect of human nature. It's normal to get bored of things even if we really liked them at some point,"Of course, some topics like those are more serious, but as I said, even if you chosed wrong,you can always change your major.","I have found that if you try to relax, you'll feel better and will make a better choice than others",31,3.540918658,34.49859705
28,thank you for your help,"No problem, and it's great that you like helping others.",You're welcome. Good luck with everything. I'm glad I could help!,14,2.082457134,8.024161148
28,"No problem, and it's great that you like helping others.",I am a firm believer that ultimately making others happy is what makes us happy.,You're welcome. I hope you find some other success.,17,2.384831821,10.85723655
28,i agree with you on that,Remember to always keep a positive mindset. I am sure you will sort this out in no time.,I hope this is the last time you make others happy. Have a good night,21,2.48861549,12.04458872
28,Remember to always keep a positive mindset. I am sure you will sort this out in no time.,Is there anything else I can help you with today?,You are very welcome. I hope I have been able to help you a little.,12,0.588322481,1.800964727
28,are you still there,"Yes, sorry",You too! You can press quit and take the survey :),4,2.843043566,17.16793785
28,"Yes, sorry",And it has been a pleasure : ),I'm here to help. Take care! You as well!,9,2.98728625,19.83179087
28,why does it say im ending the chat early when it has been enough time already,"Try again, you have to hit quit and fill the questionarie","that's your problem. you have to end the chat, then the chat will start, and you are going to have to press quit and come back to the chat",14,4.720630101,112.2389522
29,trying to keep my head afloat,im sorry to hear that. Would you care to talk about what is bothering you?,I am so sorry to hear that. What are you trying to do?,18,1.419969771,4.13699538
29,I lost my job some months back and it hasn't really been easy for me,"I am sorry to hear that, loss of income can be very stressful.",I am sorry to know you lost your job. Is there anything you would like to talk to me about?,16,1.677083135,5.34992817
29,"I am sorry to hear that, loss of income can be very stressful.",Have you been looking for work since then?,It's really hard to cope with losing a job. I know it's tough on some people but I know you can do it!,10,1.856200981,6.399379171
29,Yes. Its been months now and nothing yet,Why do you think it is that they go silent?,So you are having trouble finding work? Is there anything else that you would like to talk to me about?,12,1.988413811,7.303939139
29,and I'm pretty sure they must be fed up,Have you tried picking up odd jobs maybe cleaning for someone or helping them move or organize there things?,Is there something specific you would like to talk to them about?,21,4.387193226,80.41439687
29,Yes I have. That's what helps with feeding and getting some little things at home.,Have you asked them if this is causing problems?,"I think that is a good idea. I would suggest doing that, it can help you get some extra money in the meantime.",11,2.621472099,13.75595882
29,and sometimes I pay back little of what they loan me since I know I cant pay all of it,Maybe you could offer to do some things for them in return for the money so its not like they are just giving it to you.,I think it would be a good idea to talk to them about this. Maybe they can help you get some sort of help.,28,2.483469827,11.98277051
29,I babysit sometimes,I would let them know that i notice it happening and it is starting to concern you and if it is the problem you would gladly do some things for them to earn it rather them just giving it to you to help out.,I hope you are able to find a good home for them.,45,3.572474501,35.60458782
